12005,K09F6.10,2,Caenorhabditis elegans,6239,WBGene00019593
12006,K09F6.9,1,Caenorhabditis elegans,6239,WBGene00019592
12007,K09H11.7,1,Caenorhabditis elegans,6239,WBGene00019604
12008,K10C3.4,1,Caenorhabditis elegans,6239,WBGene00010731
12009,K10D3.6,2,Caenorhabditis elegans,6239,WBGene00010740
12010,K12B6.9,2,Caenorhabditis elegans,6239,WBGene00023432
12011,M02E1.1,1,Caenorhabditis elegans,6239,WBGene00019733
12012,M03C11.8,1,Caenorhabditis elegans,6239,WBGene00010845
12013,M04C3.1,2,Caenorhabditis elegans,6239,WBGene00010850
12014,M106.2,1,Caenorhabditis elegans,6239,WBGene00010910
12015,M163.1,1,Caenorhabditis elegans,6239,WBGene00010935
12016,R05D3.12,1,Caenorhabditis elegans,6239,WBGene00019884
12017,R10E8.8,2,Caenorhabditis elegans,6239,WBGene00011213
12018,R12E2.2,1,Caenorhabditis elegans,6239,WBGene00020031
12019,R166.6,1,Caenorhabditis elegans,6239,WBGene00014492
12020,R90.1,1,Caenorhabditis elegans,6239,WBGene00011283
12021,T01C3.3,1,Caenorhabditis elegans,6239,WBGene00011320
12022,T01E8.1,1,Caenorhabditis elegans,6239,WBGene00011331
12023,T03E6.8,3,Caenorhabditis elegans,6239,WBGene00011397
12024,T04B2.5,1,Caenorhabditis elegans,6239,WBGene00011423
12025,T04C4.1,1,Caenorhabditis elegans,6239,WBGene00020208
12026,T04H1.2,1,Caenorhabditis elegans,6239,WBGene00011449
12027,T10E9.2,1,Caenorhabditis elegans,6239,WBGene00020412
12028,T12A7.6,1,Caenorhabditis elegans,6239,WBGene00011727
12029,T12G3.2,1,Caenorhabditis elegans,6239,WBGene00011738
12030,T13F2.6,1,Caenorhabditis elegans,6239,WBGene00011746
12031,T14B1.1,1,Caenorhabditis elegans,6239,WBGene00011763
12032,T19A6.1,1,Caenorhabditis elegans,6239,WBGene00011827
12033,T23B12.6,1,Caenorhabditis elegans,6239,WBGene00020721
12034,T24B1.1,1,Caenorhabditis elegans,6239,WBGene00011975
12035,T28B8.1,2,Caenorhabditis elegans,6239,WBGene00012113
12036,T28H10.3,2,Caenorhabditis elegans,6239,WBGene00012144
12037,W09G12.7,1,Caenorhabditis elegans,6239,WBGene00021121
12038,Y105C5A.1,1,Caenorhabditis elegans,6239,WBGene00013632
12039,Y105C5A.15,2,Caenorhabditis elegans,6239,WBGene00013639
12040,Y32B12C.5,2,Caenorhabditis elegans,6239,WBGene00194769
12041,Y38C1AA.6,1,Caenorhabditis elegans,6239,WBGene00021397
12042,Y42H9AR.4,1,Caenorhabditis elegans,6239,WBGene00021539
12043,Y44A6C.1,1,Caenorhabditis elegans,6239,WBGene00012850
12044,Y47H10A.5,1,Caenorhabditis elegans,6239,WBGene00012961
12045,Y50D7A.8,1,Caenorhabditis elegans,6239,WBGene00021756
12046,Y55F3BR.2,1,Caenorhabditis elegans,6239,WBGene00021939
12047,Y57A10A.1,1,Caenorhabditis elegans,6239,WBGene00013246
12048,Y58A7A.4,1,Caenorhabditis elegans,6239,WBGene00021978
12049,Y69A2AR.12,2,Caenorhabditis elegans,6239,WBGene00022083
12050,Y71F9AL.10,1,Caenorhabditis elegans,6239,WBGene00022115
12051,Y71H2AM.3,1,Caenorhabditis elegans,6239,WBGene00022168
12052,Y75B8A.28,2,Caenorhabditis elegans,6239,WBGene00013559
12053,Y82E9BR.19,1,Caenorhabditis elegans,6239,WBGene00022351
12054,Y94H6A.2,1,Caenorhabditis elegans,6239,WBGene00022375
12055,Y97E10AR.1,1,Caenorhabditis elegans,6239,WBGene00022396
12056,ZC239.22,2,Caenorhabditis elegans,6239,WBGene00194717
12057,ZC376.6,1,Caenorhabditis elegans,6239,WBGene00013877
12058,ZC443.3,2,Caenorhabditis elegans,6239,WBGene00013898
12059,ZK632.2,1,Caenorhabditis elegans,6239,WBGene00014011
12060,ZK809.5,1,Caenorhabditis elegans,6239,WBGene00014087
12061,ZK863.4,1,Caenorhabditis elegans,6239,WBGene00014124
12062,aakg-1,1,Caenorhabditis elegans,6239,WBGene00013732
12063,ace-2,2,Caenorhabditis elegans,6239,WBGene00000036
12064,acs-17,2,Caenorhabditis elegans,6239,WBGene00016716
12065,acs-2,2,Caenorhabditis elegans,6239,WBGene00009221
12066,acy-3,1,Caenorhabditis elegans,6239,WBGene00000070
12067,aex-3,1,Caenorhabditis elegans,6239,WBGene00000086
12068,amx-1,1,Caenorhabditis elegans,6239,WBGene00000137
12069,atg-11,1,Caenorhabditis elegans,6239,WBGene00020334
12070,atg-18,1,Caenorhabditis elegans,6239,WBGene00018294
12071,atg-2,1,Caenorhabditis elegans,6239,WBGene00019748
12072,atg-9,1,Caenorhabditis elegans,6239,WBGene00020706
12073,attf-5,1,Caenorhabditis elegans,6239,WBGene00020214
12074,bath-12,1,Caenorhabditis elegans,6239,WBGene00019131
12075,best-5,2,Caenorhabditis elegans,6239,WBGene00007404
12076,btb-1,1,Caenorhabditis elegans,6239,WBGene00001963
12077,cam-1,1,Caenorhabditis elegans,6239,WBGene00000289
12078,catp-7,1,Caenorhabditis elegans,6239,WBGene00022010
12079,cca-1,2,Caenorhabditis elegans,6239,WBGene00000367
12080,ccch-1,2,Caenorhabditis elegans,6239,WBGene00009532
12081,cec-2,1,Caenorhabditis elegans,6239,WBGene00016796
12082,clec-47,2,Caenorhabditis elegans,6239,WBGene00011668
12083,coel-1,2,Caenorhabditis elegans,6239,WBGene00016866
12084,cpsf-2,1,Caenorhabditis elegans,6239,WBGene00017313
12085,cpt-1,1,Caenorhabditis elegans,6239,WBGene00012907
12086,cpt-3,2,Caenorhabditis elegans,6239,WBGene00021703
12087,crml-1,1,Caenorhabditis elegans,6239,WBGene00010641
12088,crtc-1,1,Caenorhabditis elegans,6239,WBGene00021237
12089,csnk-1,1,Caenorhabditis elegans,6239,WBGene00013709
12090,cul-5,1,Caenorhabditis elegans,6239,WBGene00000840
12091,cyb-2.2,1,Caenorhabditis elegans,6239,WBGene00000867
12092,daf-2,1,Caenorhabditis elegans,6239,WBGene00000898
12093,daf-3,1,Caenorhabditis elegans,6239,WBGene00000899
12094,dcp-66,1,Caenorhabditis elegans,6239,WBGene00000938
12095,dct-1,1,Caenorhabditis elegans,6239,WBGene00015776
12096,del-5,1,Caenorhabditis elegans,6239,WBGene00010334
12097,dpf-6,2,Caenorhabditis elegans,6239,WBGene00001059
12098,duo-3,1,Caenorhabditis elegans,6239,WBGene00001112
12099,egl-44,1,Caenorhabditis elegans,6239,WBGene00001208
12100,ego-1,1,Caenorhabditis elegans,6239,WBGene00001214
12101,egrh-1,1,Caenorhabditis elegans,6239,WBGene00007772
12102,eri-7,1,Caenorhabditis elegans,6239,WBGene00016566
12103,evl-14,1,Caenorhabditis elegans,6239,WBGene00001352
12104,fbxa-124,1,Caenorhabditis elegans,6239,WBGene00014916
12105,fbxa-21,2,Caenorhabditis elegans,6239,WBGene00022487
12106,fbxa-215,1,Caenorhabditis elegans,6239,WBGene00012879
12107,fbxa-24,2,Caenorhabditis elegans,6239,WBGene00018803
12108,fbxa-66,1,Caenorhabditis elegans,6239,WBGene00021865
12109,fkh-7,1,Caenorhabditis elegans,6239,WBGene00001439
12110,fli-1,1,Caenorhabditis elegans,6239,WBGene00001443
12111,fnci-1,1,Caenorhabditis elegans,6239,WBGene00020935
12112,gck-1,1,Caenorhabditis elegans,6239,WBGene00001526
12113,gcl-1,1,Caenorhabditis elegans,6239,WBGene00013382
12114,gem-4,1,Caenorhabditis elegans,6239,WBGene00001577
12115,glc-1,2,Caenorhabditis elegans,6239,WBGene00001591
12116,glt-5,2,Caenorhabditis elegans,6239,WBGene00001623
12117,gon-4,1,Caenorhabditis elegans,6239,WBGene00001653
12118,hda-4,1,Caenorhabditis elegans,6239,WBGene00001837
12119,hlh-30,1,Caenorhabditis elegans,6239,WBGene00020930
12120,hpk-1,1,Caenorhabditis elegans,6239,WBGene00001994
12121,hrdl-1,1,Caenorhabditis elegans,6239,WBGene00009164
12122,hum-1,1,Caenorhabditis elegans,6239,WBGene00002035
12123,icl-1,2,Caenorhabditis elegans,6239,WBGene00001564
12124,imp-1,1,Caenorhabditis elegans,6239,WBGene00007979
12125,imp-3,1,Caenorhabditis elegans,6239,WBGene00016378
12126,irg-2,2,Caenorhabditis elegans,6239,WBGene00016783
12127,ist-1,1,Caenorhabditis elegans,6239,WBGene00002163
12128,kin-20,1,Caenorhabditis elegans,6239,WBGene00002203
12129,kin-29,1,Caenorhabditis elegans,6239,WBGene00002210
12130,lem-3,1,Caenorhabditis elegans,6239,WBGene00002276
12131,let-413,1,Caenorhabditis elegans,6239,WBGene00002632
12132,let-502,1,Caenorhabditis elegans,6239,WBGene00002694
12133,lin-12,1,Caenorhabditis elegans,6239,WBGene00003001
12134,lin-23,1,Caenorhabditis elegans,6239,WBGene00003009
12135,lin-45,1,Caenorhabditis elegans,6239,WBGene00003030
12136,lin-49,1,Caenorhabditis elegans,6239,WBGene00003034
12137,lys-3,1,Caenorhabditis elegans,6239,WBGene00003092
12138,maco-1,1,Caenorhabditis elegans,6239,WBGene00017066
12139,mans-1,1,Caenorhabditis elegans,6239,WBGene00008411
12140,math-27,2,Caenorhabditis elegans,6239,WBGene00018101
12141,math-38,2,Caenorhabditis elegans,6239,WBGene00020326
12142,mbk-1,1,Caenorhabditis elegans,6239,WBGene00003149
12143,mdt-15,1,Caenorhabditis elegans,6239,WBGene00007016
12144,mel-26,1,Caenorhabditis elegans,6239,WBGene00003209
12145,mes-3,1,Caenorhabditis elegans,6239,WBGene00003221
12146,mfb-1,1,Caenorhabditis elegans,6239,WBGene00008439
12147,mom-4,1,Caenorhabditis elegans,6239,WBGene00003396
12148,mom-5,1,Caenorhabditis elegans,6239,WBGene00003397
12149,msi-1,1,Caenorhabditis elegans,6239,WBGene00003423
12150,mtk-1,1,Caenorhabditis elegans,6239,WBGene00003472
12151,mtm-5,1,Caenorhabditis elegans,6239,WBGene00003477
12152,mys-4,1,Caenorhabditis elegans,6239,WBGene00007914
12153,ndnf-1,2,Caenorhabditis elegans,6239,WBGene00021893
12154,nfm-1,1,Caenorhabditis elegans,6239,WBGene00003593
12155,nhl-2,1,Caenorhabditis elegans,6239,WBGene00003598
12156,nhr-117,2,Caenorhabditis elegans,6239,WBGene00003707
12157,nhr-128,1,Caenorhabditis elegans,6239,WBGene00003718
12158,nhr-206,1,Caenorhabditis elegans,6239,WBGene00011097
12159,nhr-56,1,Caenorhabditis elegans,6239,WBGene00003646
12160,nhr-83,1,Caenorhabditis elegans,6239,WBGene00003673
12161,nhr-88,2,Caenorhabditis elegans,6239,WBGene00003678
12162,nhr-90,1,Caenorhabditis elegans,6239,WBGene00003680
12163,nhr-99,2,Caenorhabditis elegans,6239,WBGene00003689
12164,nrde-2,1,Caenorhabditis elegans,6239,WBGene00011333
12165,oac-14,2,Caenorhabditis elegans,6239,WBGene00008602
12166,ogt-1,1,Caenorhabditis elegans,6239,WBGene00003858
12167,olrn-1,2,Caenorhabditis elegans,6239,WBGene00007260
12168,pap-1,1,Caenorhabditis elegans,6239,WBGene00012528
12169,pef-1,1,Caenorhabditis elegans,6239,WBGene00003969
12170,pek-1,1,Caenorhabditis elegans,6239,WBGene00003970
12171,pgp-5,2,Caenorhabditis elegans,6239,WBGene00003999
12172,pkc-1,1,Caenorhabditis elegans,6239,WBGene00004032
12173,polk-1,1,Caenorhabditis elegans,6239,WBGene00017696
12174,ppk-2,1,Caenorhabditis elegans,6239,WBGene00004088
12175,ppm-2,1,Caenorhabditis elegans,6239,WBGene00011953
12176,prg-2,1,Caenorhabditis elegans,6239,WBGene00004179
12177,puf-9,1,Caenorhabditis elegans,6239,WBGene00004245
12178,rabx-5,1,Caenorhabditis elegans,6239,WBGene00012644
12179,rad-50,1,Caenorhabditis elegans,6239,WBGene00004296
12180,rcn-1,1,Caenorhabditis elegans,6239,WBGene00004321
12181,rde-1,1,Caenorhabditis elegans,6239,WBGene00004323
12182,rev-1,1,Caenorhabditis elegans,6239,WBGene00014066
12183,rga-4,1,Caenorhabditis elegans,6239,WBGene00022286
12184,rgef-1,1,Caenorhabditis elegans,6239,WBGene00009100
12185,sax-1,1,Caenorhabditis elegans,6239,WBGene00004727
12186,scd-2,1,Caenorhabditis elegans,6239,WBGene00004740
12187,sid-1,1,Caenorhabditis elegans,6239,WBGene00004795
12188,sma-9,1,Caenorhabditis elegans,6239,WBGene00004862
12189,smk-1,1,Caenorhabditis elegans,6239,WBGene00018285
12190,srh-2,2,Caenorhabditis elegans,6239,WBGene00005228
12191,sul-2,1,Caenorhabditis elegans,6239,WBGene00006309
12192,swsn-7,1,Caenorhabditis elegans,6239,WBGene00007433
12193,syx-17,1,Caenorhabditis elegans,6239,WBGene00012150
12194,taf-1,1,Caenorhabditis elegans,6239,WBGene00006382
12195,tag-253,1,Caenorhabditis elegans,6239,WBGene00016500
12196,tag-52,1,Caenorhabditis elegans,6239,WBGene00006431
12197,tat-2,2,Caenorhabditis elegans,6239,WBGene00019166
12198,tax-6,1,Caenorhabditis elegans,6239,WBGene00006527
12199,toe-2,1,Caenorhabditis elegans,6239,WBGene00016971
12200,tsp-1,1,Caenorhabditis elegans,6239,WBGene00006627
12201,tsp-2,1,Caenorhabditis elegans,6239,WBGene00006628
12202,ubc-8,2,Caenorhabditis elegans,6239,WBGene00006705
12203,ugt-18,2,Caenorhabditis elegans,6239,WBGene00013900
12204,wrm-1,1,Caenorhabditis elegans,6239,WBGene00006943
12205,xpg-1,1,Caenorhabditis elegans,6239,WBGene00019004
12206,ztf-15,1,Caenorhabditis elegans,6239,WBGene00011066
12207,PNLDC1 ,2,Homo sapiens,9606,ENSG00000146453
12208,HSPA7 ,2,Homo sapiens,9606,ENSG00000225217
12209,EGR1,3,Homo sapiens,9606,ENSG00000120738
12210,LSMEM1 ,1,Homo sapiens,9606,ENSG00000181016
12211,STARD5 ,2,Homo sapiens,9606,ENSG00000172345
12212,FAM46C ,2,Homo sapiens,9606,ENSG00000183508
12213,DEFB115 ,2,Homo sapiens,9606,ENSG00000215547
12214,FOSB,3,Homo sapiens,9606,ENSG00000125740
12215,OR2B6 ,1,Homo sapiens,9606,ENSG00000124657
12216,NRARP ,2,Homo sapiens,9606,ENSG00000198435
12217,DBET ,2,Homo sapiens,9606,ENSG00000281591
12218,TCEB3C ,2,Homo sapiens,9606,ENSG00000183791
12219,ARL14EPL ,1,Homo sapiens,9606,ENSG00000268223
12220,DUX4L1,2,Homo sapiens,9606,ENSG00000280757
12221,DUX4L8,2,Homo sapiens,9606,ENSG00000281720
12222,DUX4L7,2,Homo sapiens,9606,ENSG00000281652
12223,DUX4L6,2,Homo sapiens,9606,ENSG00000281058
12224,DUX4L5,2,Homo sapiens,9606,ENSG00000280799
12225,DUX4L3,2,Homo sapiens,9606,ENSG00000281627
12226,FERMT3 ,2,Homo sapiens,9606,ENSG00000149781
12227,BTK ,2,Homo sapiens,9606,ENSG00000010671
12228,ATF7IP2 ,1,Homo sapiens,9606,ENSG00000166669
12229,SLCO1C1 ,2,Homo sapiens,9606,ENSG00000139155
12230,HES1 ,1,Homo sapiens,9606,ENSG00000114315
12231,ZNF10 ,1,Homo sapiens,9606,ENSG00000256223
12232,ARF4L,2,Homo sapiens,9606,ENSG00000175906
12233,CD14 ,1,Homo sapiens,9606,ENSG00000170458
12234,NABP1 ,1,Homo sapiens,9606,ENSG00000173559
12235,SEMA4A ,2,Homo sapiens,9606,ENSG00000196189
12236,LY6G6C ,2,Homo sapiens,9606,ENSG00000204421
12237,EGR3 ,1,Homo sapiens,9606,ENSG00000179388
12238,LEAP2 ,1,Homo sapiens,9606,ENSG00000164406
12239,GDF9 ,2,Homo sapiens,9606,ENSG00000164404
12240,KRBA2 ,1,Homo sapiens,9606,ENSG00000184619
12241,GEM ,2,Homo sapiens,9606,ENSG00000164949
12242,USP17L15 ,2,Homo sapiens,9606,ENSG00000223569
12243,GFPT2 ,2,Homo sapiens,9606,ENSG00000131459
12244,TMEM262 ,2,Homo sapiens,9606,ENSG00000187066
12245,LDHC ,2,Homo sapiens,9606,ENSG00000166796
12246,FCGR1B ,1,Homo sapiens,9606,ENSG00000198019
12247,DCAF4L1 ,1,Homo sapiens,9606,ENSG00000182308
12248,PLAC8L1 ,1,Homo sapiens,9606,ENSG00000173261
12249,NR4A1 ,2,Homo sapiens,9606,ENSG00000123358
12250,CCDC11 ,2,Homo sapiens,9606,ENSG00000275785
12251,ANKRD1 ,2,Homo sapiens,9606,ENSG00000148677
12252,F13B ,2,Homo sapiens,9606,ENSG00000143278
12253,TRIM74 ,2,Homo sapiens,9606,ENSG00000155428
12254,ANKRD61 ,2,Homo sapiens,9606,ENSG00000157999
12255,EFCAB12 ,1,Homo sapiens,9606,ENSG00000172771
12256,PCBD2 ,1,Homo sapiens,9606,ENSG00000132570
12257,ACRC ,1,Homo sapiens,9606,ENSG00000147174
12258,SPDYA ,1,Homo sapiens,9606,ENSG00000163806
12259,ATP1B2 ,1,Homo sapiens,9606,ENSG00000129244
12260,NEU1 ,2,Homo sapiens,9606,ENSG00000204386
12261,AMPD1 ,2,Homo sapiens,9606,ENSG00000116748
12262,TCEB3CL2 ,2,Homo sapiens,9606,ENSG00000274744
12263,JUND,2,Homo sapiens,9606,ENSG00000130522
12264,PLVAP ,2,Homo sapiens,9606,ENSG00000130300
12265,GPR50 ,2,Homo sapiens,9606,ENSG00000102195
12266,UPK1A ,2,Homo sapiens,9606,ENSG00000105668
12267,LRRC70 ,1,Homo sapiens,9606,ENSG00000186105
12268,GRASP ,2,Homo sapiens,9606,ENSG00000161835
12269,ITFG2,1,Homo sapiens,9606,ENSG00000111203
12270,SLC5A5 ,2,Homo sapiens,9606,ENSG00000105641
12271,DNAJC28 ,2,Homo sapiens,9606,ENSG00000177692
12272,B3GALT4 ,1,Homo sapiens,9606,ENSG00000235863
12273,GLB1L ,1,Homo sapiens,9606,ENSG00000163521
12274,SRRM5 ,2,Homo sapiens,9606,ENSG00000226763
12275,FOXD4L6 ,1,Homo sapiens,9606,ENSG00000273514
12276,BCL2L11 ,1,Homo sapiens,9606,ENSG00000153094
12277,NR4A3,3,Homo sapiens,9606,ENSG00000119508
12278,HSPA2 ,2,Homo sapiens,9606,ENSG00000126803
12279,GNAI3 ,2,Homo sapiens,9606,ENSG00000065135
12280,FCGRT ,2,Homo sapiens,9606,ENSG00000104870
12281,TMED6 ,2,Homo sapiens,9606,ENSG00000157315
12282,SCX ,2,Homo sapiens,9606,ENSG00000260428
12283,IER2 ,1,Homo sapiens,9606,ENSG00000160888
12284,ADAM32 ,2,Homo sapiens,9606,ENSG00000197140
12285,TMC4 ,1,Homo sapiens,9606,ENSG00000167608
12286,ACSL4 ,2,Homo sapiens,9606,ENSG00000068366
12287,OTUD1 ,1,Homo sapiens,9606,ENSG00000165312
12288,ACTBL2 ,1,Homo sapiens,9606,ENSG00000169067
12289,FAM161A ,2,Homo sapiens,9606,ENSG00000170264
12290,HYAL1 ,1,Homo sapiens,9606,ENSG00000114378
12291,GSTM2 ,1,Homo sapiens,9606,ENSG00000213366
12292,CXCL11 ,1,Homo sapiens,9606,ENSG00000169248
12293,SSX4B ,1,Homo sapiens,9606,ENSG00000269791
12294,DAND5 ,2,Homo sapiens,9606,ENSG00000179284
12295,NQO2 ,2,Homo sapiens,9606,ENSG00000124588
12296,KCNJ2 ,2,Homo sapiens,9606,ENSG00000123700
12297,RGAG4 ,2,Homo sapiens,9606,ENSG00000242732
12298,SLC45A2 ,1,Homo sapiens,9606,ENSG00000164175
12299,SUMO4 ,1,Homo sapiens,9606,ENSG00000177688
12300,NPIPB8,1,Homo sapiens,9606,ENSG00000255524
12301,NPIPB9 ,1,Homo sapiens,9606,ENSG00000196993
12302,DHDH ,2,Homo sapiens,9606,ENSG00000104808
12303,OVGP1 ,1,Homo sapiens,9606,ENSG00000085465
12304,FBXO48 ,1,Homo sapiens,9606,ENSG00000204923
12305,NPPC ,1,Homo sapiens,9606,ENSG00000163273
12306,GABARAPL1,3,Homo sapiens,9606,ENSG00000139112
12307,AKAP5 ,1,Homo sapiens,9606,ENSG00000179841
12308,USP50 ,2,Homo sapiens,9606,ENSG00000170236
12309,SNIP1 ,1,Homo sapiens,9606,ENSG00000163877
12310,FAM227A ,1,Homo sapiens,9606,ENSG00000184949
12311,LENG1 ,1,Homo sapiens,9606,ENSG00000105617
12312,THOC6 ,1,Homo sapiens,9606,ENSG00000131652
12313,C5AR1 ,1,Homo sapiens,9606,ENSG00000197405
12314,AOC3 ,1,Homo sapiens,9606,ENSG00000131471
12315,CCDC144A ,1,Homo sapiens,9606,ENSG00000170160
12316,GRHL1 ,2,Homo sapiens,9606,ENSG00000134317
12317,NMB ,1,Homo sapiens,9606,ENSG00000197696
12318,DNAJC4 ,1,Homo sapiens,9606,ENSG00000110011
12319,EPPK1,2,Homo sapiens,9606,ENSG00000261150
12320,PLA2G10 ,1,Homo sapiens,9606,ENSG00000069764
12321,CFP ,1,Homo sapiens,9606,ENSG00000126759
12322,CDKL2 ,1,Homo sapiens,9606,ENSG00000138769
12323,EID3 ,2,Homo sapiens,9606,ENSG00000255150
12324,TRPV1 ,1,Homo sapiens,9606,ENSG00000196689
12325,ZNF596 ,1,Homo sapiens,9606,ENSG00000172748
12326,OR2K2 ,2,Homo sapiens,9606,ENSG00000171133
12327,ADHFE1 ,2,Homo sapiens,9606,ENSG00000147576
12328,HIPK4 ,1,Homo sapiens,9606,ENSG00000160396
12329,CRIP1 ,2,Homo sapiens,9606,ENSG00000213145
12330,EFNA2 ,2,Homo sapiens,9606,ENSG00000099617
12331,FUT3 ,2,Homo sapiens,9606,ENSG00000171124
12332,TMEM208 ,2,Homo sapiens,9606,ENSG00000168701
12333,UCN2 ,1,Homo sapiens,9606,ENSG00000145040
12334,TARM1 ,1,Homo sapiens,9606,ENSG00000248385
12335,KLHL15 ,2,Homo sapiens,9606,ENSG00000174010
12336,NOXRED1 ,2,Homo sapiens,9606,ENSG00000165555
12337,NHLH1 ,1,Homo sapiens,9606,ENSG00000171786
12338,MCL1,3,Homo sapiens,9606,ENSG00000143384
12339,ULBP1 ,1,Homo sapiens,9606,ENSG00000111981
12340,NUTM2D ,1,Homo sapiens,9606,ENSG00000214562
12341,GPR146 ,2,Homo sapiens,9606,ENSG00000164849
12342,SELPLG ,2,Homo sapiens,9606,ENSG00000110876
12343,DLX3 ,1,Homo sapiens,9606,ENSG00000064195
12344,S100P,3,Homo sapiens,9606,ENSG00000163993
12345,SLC6A13 ,2,Homo sapiens,9606,ENSG00000010379
12346,CHADL ,1,Homo sapiens,9606,ENSG00000100399
12347,VWA7 ,1,Homo sapiens,9606,ENSG00000204396
12348,MYL12B ,1,Homo sapiens,9606,ENSG00000118680
12349,ZNF597 ,2,Homo sapiens,9606,ENSG00000167981
12350,ADSSL1 ,1,Homo sapiens,9606,ENSG00000185100
12351,GDF15,2,Homo sapiens,9606,ENSG00000130513
12352,SMAD7 ,1,Homo sapiens,9606,ENSG00000101665
12353,OSER1 ,1,Homo sapiens,9606,ENSG00000132823
12354,CSPG5 ,2,Homo sapiens,9606,ENSG00000114646
12355,ATMIN ,2,Homo sapiens,9606,ENSG00000166454
12356,TMEM88 ,2,Homo sapiens,9606,ENSG00000167874
12357,EGR2,3,Homo sapiens,9606,ENSG00000122877
12358,HIST2H2BF ,1,Homo sapiens,9606,ENSG00000203814
12359,GADD45G ,2,Homo sapiens,9606,ENSG00000130222
12360,POTEJ ,1,Homo sapiens,9606,ENSG00000222038
12361,CRYGS ,1,Homo sapiens,9606,ENSG00000213139
12362,ZNF251 ,1,Homo sapiens,9606,ENSG00000198169
12363,LRRIQ4 ,2,Homo sapiens,9606,ENSG00000188306
12364,TEX43 ,1,Homo sapiens,9606,ENSG00000196900
12365,HCP5 ,1,Homo sapiens,9606,ENSG00000206337
12366,DLX2,3,Homo sapiens,9606,ENSG00000115844
12367,CSRNP1 ,2,Homo sapiens,9606,ENSG00000144655
12368,MMP25 ,2,Homo sapiens,9606,ENSG00000008516
12369,SOX9 ,2,Homo sapiens,9606,ENSG00000125398
12370,STARD9 ,2,Homo sapiens,9606,ENSG00000159433
12371,SSU72 ,2,Homo sapiens,9606,ENSG00000160075
12372,KRTAP5-2 ,1,Homo sapiens,9606,ENSG00000205867
12373,DDX26,2,Homo sapiens,9606,ENSG00000102786
12374,CPT1C ,2,Homo sapiens,9606,ENSG00000169169
12375,PRTN3 ,2,Homo sapiens,9606,ENSG00000196415
12376,LRP2BP ,1,Homo sapiens,9606,ENSG00000109771
12377,JUNB,2,Homo sapiens,9606,ENSG00000171223
12378,PRR20B ,2,Homo sapiens,9606,ENSG00000204918
12379,TRIM69 ,1,Homo sapiens,9606,ENSG00000185880
12380,TEX14 ,1,Homo sapiens,9606,ENSG00000121101
12381,RND2 ,2,Homo sapiens,9606,ENSG00000108830
12382,LDHAL6A ,2,Homo sapiens,9606,ENSG00000166800
12383,LMLN ,2,Homo sapiens,9606,ENSG00000185621
12384,DJ328E19.C1.1,2,Homo sapiens,9606,ENSG00000270629
12385,TRIM15 ,1,Homo sapiens,9606,ENSG00000204610
12386,CATSPER3 ,1,Homo sapiens,9606,ENSG00000152705
12387,ZNF394,2,Homo sapiens,9606,ENSG00000160908
12388,ZNF610 ,1,Homo sapiens,9606,ENSG00000167554
12389,VCX3B ,1,Homo sapiens,9606,ENSG00000205642
12390,NEDD9,3,Homo sapiens,9606,ENSG00000111859
12391,TMEM204 ,1,Homo sapiens,9606,ENSG00000131634
12392,MRC1 ,1,Homo sapiens,9606,ENSG00000260314
12393,FRZB ,1,Homo sapiens,9606,ENSG00000162998
12394,FBLL1 ,1,Homo sapiens,9606,ENSG00000188573
12395,HPX ,1,Homo sapiens,9606,ENSG00000110169
12396,MSH4 ,1,Homo sapiens,9606,ENSG00000057468
12397,LCN10 ,2,Homo sapiens,9606,ENSG00000187922
12398,HERPUD1,2,Homo sapiens,9606,ENSG00000051108
12399,SLC35A2 ,1,Homo sapiens,9606,ENSG00000102100
12400,ZNF519 ,1,Homo sapiens,9606,ENSG00000175322
12401,OR1B1 ,1,Homo sapiens,9606,ENSG00000280094
12402,PIK3R3,3,Homo sapiens,9606,ENSG00000117461
12403,BAAT ,1,Homo sapiens,9606,ENSG00000136881
12404,NUDT22 ,1,Homo sapiens,9606,ENSG00000149761
12405,NPC1L1 ,2,Homo sapiens,9606,ENSG00000015520
12406,TMEM31 ,1,Homo sapiens,9606,ENSG00000179363
12407,USP18 ,1,Homo sapiens,9606,ENSG00000184979
12408,SHISA2 ,2,Homo sapiens,9606,ENSG00000180730
12409,ARID3A ,1,Homo sapiens,9606,ENSG00000116017
12410,TRIM72 ,2,Homo sapiens,9606,ENSG00000177238
12411,WEE1 ,2,Homo sapiens,9606,ENSG00000166483
12412,FBXL11,2,Homo sapiens,9606,ENSG00000173120
12413,MOBP ,1,Homo sapiens,9606,ENSG00000168314
12414,APTX ,1,Homo sapiens,9606,ENSG00000137074
12415,ANKRD36 ,2,Homo sapiens,9606,ENSG00000135976
12416,LCT ,2,Homo sapiens,9606,ENSG00000115850
12417,CCIN,3,Homo sapiens,9606,ENSG00000185972
12418,GPR83 ,2,Homo sapiens,9606,ENSG00000123901
12419,SMG1,2,Homo sapiens,9606,ENSG00000157106
12420,GCNT4 ,1,Homo sapiens,9606,ENSG00000176928
12421,PTGER4,3,Homo sapiens,9606,ENSG00000171522
12422,CYP2C18 ,1,Homo sapiens,9606,ENSG00000108242
12423,TAS2R30 ,2,Homo sapiens,9606,ENSG00000256188
12424,FAM209A,1,Homo sapiens,9606,ENSG00000124103
12425,FAM209B ,1,Homo sapiens,9606,ENSG00000213714
